PORT_NAME_FROM,PORT_NAME_TO,DISTANCE
NIKOLAEV,NEW ORLEANS,6514.56
NIKOLAEV,NOUAKCHOTT,3687.6
NIKOLAEV,PARANAGUA,6448.32
NIKOLAEV,PORT KELANG,6174.06
NIKOLAEV,PORTO TORRES,1682.72
NIKOLAEV,QINGDAO,9107.7
NIKOLAEV,RADES,1432.76
NIKOLAEV,RAVENNA,1548.36
NIKOLAEV,RESERVE,6481.85
NIKOLAEV,RIZHAO,9136.05
NIKOLAEV,ROSTOCK,4349.28
NIKOLAEV,ROTTERDAM,3755.44
NIKOLAEV,SAFI,2632.35
NIKOLAEV,SAMSUN,418.07
NIKOLAEV,SETE,1882.92
NIKOLAEV,SFAX,1471.86
NIKOLAEV,SHANGHAI,8168.37
NIKOLAEV,SOUSSE,1462.6
NIKOLAEV,ST NAZAIRE,3193
NIKOLAEV,SUBIC BAY,7660.2
NIKOLAEV,SURABAYA,6963.95
NIKOLAEV,TARRAGONA,1851.73
NIKOLAEV,TOROS,1197.12
NIKOLAEV,TUTICORIN,4489.16
NIKOLAEV,ULSAN,8321.05
NIKOLAEV,UMM QASR,4461.94
NIKOLAEV,VALENCIA,1911.98
NIKOLAEV,VARNA,303.93
NIKOLAEV,VENICE,1548.36
NIKOLAEV,VERACRUZ,7131.84
NIKOLAEV,VILLAGARCIA DE AROSA,2678.17
NINGBO,ANCHORAGE,4265.23
NIPAH ANCHORAGE,LAIZHOU,2700
NIPAH ANCHORAGE,TAICHUNG,1675.8
NOLA,BUENAVENTURA,1712.85
NOLA,CALDERA (COSTA RICA),1891.89
NOLA,CALLAO,2876.79
NOLA,CHIBA,9049.59
NOLA,CORINTO,2077.74
NOLA,DAMMAM,9780.84
NOLA,EL DEKHEILA,6069.55
NOLA,PISCO,2844.94
NOLA,PUERTO CABALLO OIL TERMINAL,4257.48
NOLA,PUERTO CORTES,955.74
NOLA,PUERTO QUETZAL,2212.55
NOLA,SANTA MARTA,1450.4
NOLA,VERACRUZ,764.36
NOLA,XIAMEN,9976.32
NORCO,CIUDAD MADERO,732.6
NORCO,HAMBURG,5096.46
NORFOLK,ABU QIR,5021.69
NORFOLK,ALEXANDRIA (EGYPT),4901.05
NORFOLK,ALTAMIRA,1809.92
NORFOLK,AMSTERDAM,3566.31
NORFOLK,ANTWERP,3325
NORFOLK,BIZERTE,4062.96
NORFOLK,CALLAO,3071.99
NORFOLK,CAOFEIDIAN,10445.49
NORFOLK,CASABLANCA,3338.05
NORFOLK,CONSTANTZA,5572.32
NORFOLK,DALIAN,10731.57
NORFOLK,DAMIETTA,5351.94
NORFOLK,DEENDAYAL,8500.59
NORFOLK,DHAMRA,10370.85
NORFOLK,DILISKELESI,5333.34
NORFOLK,DUBLIN,3066.42
NORFOLK,DUNKIRK,3572.1
NORFOLK,EL DEKHEILA,5054.84
NORFOLK,ERDEMIR,5019.8
NORFOLK,EREN PORT,5570.25
NORFOLK,FANGCHENG,11530.16
NORFOLK,FOS,4022.37
NORFOLK,GANGAVARAM,9129.5
NORFOLK,GDANSK,4151.4
NORFOLK,GHENT,3658.2
NORFOLK,GIJON,3030.5
NORFOLK,HALDIA,9438.25
NORFOLK,HAMBURG,3580.92
NORFOLK,HIBIKINADA,10101.06
NORFOLK,IMMINGHAM,3389.82
NORFOLK,ISDEMIR,5281.22
NORFOLK,ISKENDERUN,5440.87
NORFOLK,ITAGUAI,4781
NORFOLK,JINGTANG,10007.3
NORFOLK,KRISHNAPATNAM,9619.62
NORFOLK,KWANGYANG,10003
NORFOLK,LA SPEZIA,4026.1
NORFOLK,LANSHAN,10405
NORFOLK,LAZARO CARDENAS,3357.09
NORFOLK,LIANYUNGANG,9999.36
NORFOLK,LONDONDERRY,3103.39
NORFOLK,LONGKOU,10282.16
NORFOLK,MEJILLONES,3890.7
NORFOLK,NORDENHAM,3614
NORFOLK,PANJIN,10486.08
NORFOLK,PARADIP,10193.04
NORFOLK,PECEM,3126.31
NORFOLK,PLOCE,4799
NORFOLK,POINT LISAS,1835.17
NORFOLK,PORTO MARGHERA,4933.32
NORFOLK,PRAIA MOLE,4222.75
NORFOLK,PROGRESO,1362.24
NORFOLK,PUERTO CABELLO,1745.85
NORFOLK,PUERTO CORTES,1501.56
NORFOLK,QINGDAO,9859.1
NORFOLK,QINZHOU,11289.96
NORFOLK,RADES,4379.55
NORFOLK,RICHARDS BAY,7278.9
NORFOLK,RIO HAINA,1365.52
NORFOLK,ROTTERDAM,3675
NORFOLK,SAN LORENZO-SAN MARTIN,6262.88
NORFOLK,SAVONA,4285.02
NORFOLK,SEPETIBA,4637.57
NORFOLK,TARANTO,4826.85
NORFOLK,TAVSANCIL,5385.12
NORFOLK,TILBURY,3338.74
NORFOLK,TRIESTE,5084.34
NORFOLK,VERACRUZ,1795.2
NORFOLK,YUZHNYY,5676.33
NORFOLK,ZHANGJIAGANG,10350.45
NORFOLK,ZHANJIANG,11128.59
NORFOLK,ZHOUSHAN,10291.05
NORFOLK VA,ALEXANDRIA (EGYPT),5313.77
NORFOLK VA,BAYUQUAN,11088
NORFOLK VA,CHIWAN,10598.4
NORFOLK VA,LANSHAN,10613.1
NORFOLK VA,PLOCE,4655.03
NORRKOPING,NEW HOLLAND,1046.63
NORRKOPING,WATERFORD,1529.28
NORTH PULAU LAUT,NEW MANGALORE,3044.7
NORTH PULAU LAUT COAL TERMINAL,ABASHIRI,3454.74
NORTH PULAU LAUT COAL TERMINAL,BATAAN,1120.14
NORTH PULAU LAUT COAL TERMINAL,BRINDISI,6818.13
NORTH PULAU LAUT COAL TERMINAL,GUANGZHOU,1832.48
NORTH PULAU LAUT COAL TERMINAL,HIROHATA,2628.56
NORTH PULAU LAUT COAL TERMINAL,IYOMISHIMA,2662.8
NORTH PULAU LAUT COAL TERMINAL,MARIVELES,1083.95
NORTH PULAU LAUT COAL TERMINAL,PARADIP,2493
NORTH PULAU LAUT COAL TERMINAL,PORT DICKSON,1068.94
NOUADHIBOU,ARZEW,1445.09
NOUADHIBOU,BAYUQUAN,11385.15
NOUADHIBOU,BEILUN,10168
NOUADHIBOU,BIN QASIM,5950
NOUADHIBOU,BRINDISI,2493.9
NOUADHIBOU,CAOFEIDIAN,10725.66
NOUADHIBOU,FANGCHENG,8985.1
NOUADHIBOU,FOS,1777.92
NOUADHIBOU,HAMBURG,2541.16
NOUADHIBOU,HUANGHUA,11298.56
NOUADHIBOU,HUANGPU,9492.12
NOUADHIBOU,IJMUIDEN,2250.27
NOUADHIBOU,IMMINGHAM,2367.44
NOUADHIBOU,ISDEMIR,3018.15
NOUADHIBOU,JIANGYIN,10363
NOUADHIBOU,JINGTANG,10492.49
NOUADHIBOU,KEMEN,9606.88
NOUADHIBOU,KUANTAN,8231.85
NOUADHIBOU,LANQIAO,10211.19
NOUADHIBOU,LANSHAN,10641.36
NOUADHIBOU,LIANYUNGANG,10978.24
NOUADHIBOU,LONGKOU,10667.25
NOUADHIBOU,LUOJING,10588.4
NOUADHIBOU,MAJISHAN,9892.06
NOUADHIBOU,MUHAMMAD BIN QASIM,6248.55
NOUADHIBOU,NAGOYA,10770.21
NOUADHIBOU,NANTONG,10846.5
NOUADHIBOU,PORT KEMBLA,10272.19
NOUADHIBOU,QINGDAO,10538
NOUADHIBOU,RIZHAO,10881.95
NOUADHIBOU,ROTTERDAM,2163.84
NOUADHIBOU,RUGAO,9931.2
NOUADHIBOU,SHANGHAI,10183.14
NOUADHIBOU,SHEKOU,9164.16
NOUADHIBOU,SHULANGHU,10584.08
NOUADHIBOU,TAICANG,10807.65
NOUADHIBOU,TARANTO,2289.6
NOUADHIBOU,TIANJIAAN,10894.87
NOUADHIBOU,TIANJIN,10443.84
NOUADHIBOU,TOBATA,10416.42
NOUADHIBOU,XIAMEN,9552.06
NOUADHIBOU,XINGANG,10661.42
NOUADHIBOU,YANTAI,10898.7
NOUADHIBOU,ZHANGJIAGANG,10770.24
NOUADHIBOU,ZHANJIANG,9169.41
NOUADHIBOU,ZHENJIANG,10532.28
NOUADHIBOU,ZHOUSHAN,10568.48
NOUADHIBOU,ZHUHAI,9127.68
NOVOROSSIYSK,AGADIR,2776.88
NOVOROSSIYSK,ALEXANDRIA (EGYPT),1233.94
NOVOROSSIYSK,ALGERIA (COUNTRY),1581.1
NOVOROSSIYSK,ALGIERS,1813.98
NOVOROSSIYSK,ALIAGA,746.55
NOVOROSSIYSK,ASHDOD,1254
NOVOROSSIYSK,BALTIMORE (USA),5457.75
NOVOROSSIYSK,BANDAR ABBAS,4280.64
NOVOROSSIYSK,BANDAR IMAM KHOMEINI,4505.06
NOVOROSSIYSK,BANDIRMA,521.73
NOVOROSSIYSK,BEIRA,5450.76
NOVOROSSIYSK,BEIRUT,1353.04
NOVOROSSIYSK,BEJAIA,1758
NOVOROSSIYSK,BROWNSVILLE,7305.79
NOVOROSSIYSK,BRUNSWICK,6112.86
NOVOROSSIYSK,BURNSIDE,6910
NOVOROSSIYSK,CAI LAN,7928.96
NOVOROSSIYSK,CALABAR,5842.16
NOVOROSSIYSK,CALLAO,8369.55
NOVOROSSIYSK,CASABLANCA,2545.92
NOVOROSSIYSK,CHENNAI,5542.16
NOVOROSSIYSK,CHESAPEAKE,5402.88
NOVOROSSIYSK,CHITTAGONG,6258.72
NOVOROSSIYSK,COLOMBO,4995.9
NOVOROSSIYSK,CONAKRY,4056.54
NOVOROSSIYSK,CORINTO,7539.6
NOVOROSSIYSK,DAMIETTA,1220.67
NOVOROSSIYSK,DAMMAM,4347.28
NOVOROSSIYSK,DAR ES SALAAM,4497.3
NOVOROSSIYSK,DERINCE,499.95
NOVOROSSIYSK,DJEN-DJEN,1639.7
NOVOROSSIYSK,DJIBOUTI,2765.7
NOVOROSSIYSK,DOUALA,5489.28
NOVOROSSIYSK,DURBAN,6145
NOVOROSSIYSK,EGE GUBRE,704.88
NOVOROSSIYSK,EL DEKHEILA,1161.09
NOVOROSSIYSK,GABES,1530
NOVOROSSIYSK,GHAZAOUET,2211.04
NOVOROSSIYSK,GIZAN,2257.19
NOVOROSSIYSK,GRESIK,7011.42
NOVOROSSIYSK,GUAYAQUIL,7355.7
NOVOROSSIYSK,HACHINOHE,9730.8
NOVOROSSIYSK,HAIFA,1349.3
NOVOROSSIYSK,HAZIRA,4146.24
NOVOROSSIYSK,HODEIDAH,2333.76
NOVOROSSIYSK,HOUSTON,7052
NOVOROSSIYSK,HUELVA,2462.72
NOVOROSSIYSK,INCHEON,8752.59
NOVOROSSIYSK,ISKENDERUN,1332.12
NOVOROSSIYSK,ISRAEL (COUNTRY),1296.9
NOVOROSSIYSK,IZMIR,745.38
NOVOROSSIYSK,JAWAHARLAL NEHRU PORT,4269.87
NOVOROSSIYSK,JEDDAH,1956.24
NOVOROSSIYSK,JNPT,4096.4
NOVOROSSIYSK,JUBAIL,4362.96
NOVOROSSIYSK,KANDLA,4025.15
NOVOROSSIYSK,KARACHI,4075.83
NOVOROSSIYSK,KUNSAN,9019.71
NOVOROSSIYSK,LISBON,2632.62
NOVOROSSIYSK,LIVERPOOL (UNITED KINGDOM),3689.92
NOVOROSSIYSK,LUMUT (MALAYSIA),6097.37
NOVOROSSIYSK,MAKASSAR,7321
NOVOROSSIYSK,MANGALORE,4268.97
NOVOROSSIYSK,MAPUTO,5936
NOVOROSSIYSK,MARMARA,462.72
NOVOROSSIYSK,MARTAS,523.24
NOVOROSSIYSK,MASSAWA,2278.98
NOVOROSSIYSK,MATARANI,8491.07
NOVOROSSIYSK,MERAK,6437.97
NOVOROSSIYSK,MERSIN,1223.04
NOVOROSSIYSK,MOMBASA,4571.82
NOVOROSSIYSK,MONFALCONE,1699.36
NOVOROSSIYSK,MOREHEAD CITY,5744.88
NOVOROSSIYSK,NADOR,2214.42
NOVOROSSIYSK,NEW MANGALORE,4316.9
NOVOROSSIYSK,NEW ORLEANS,6775.56
NOVOROSSIYSK,ONSAN,8725.86
NOVOROSSIYSK,ORAN,2049
NOVOROSSIYSK,PATRAS,1028.16
NOVOROSSIYSK,PHILADELPHIA,5381.76
NOVOROSSIYSK,PISCO,8485.05
NOVOROSSIYSK,POINT COMFORT,7378.8
NOVOROSSIYSK,PORT HARCOURT,5375.04
NOVOROSSIYSK,PORT KLANG,6233.22
NOVOROSSIYSK,PORT SAID,1294.71
NOVOROSSIYSK,PORT SUDAN,2092.02
NOVOROSSIYSK,PROGRESO,6865.98
NOVOROSSIYSK,PUERTO QUETZAL,7807.28
NOVOROSSIYSK,RADES,1459.2
NOVOROSSIYSK,RAVENNA,1561.23
NOVOROSSIYSK,ROTTERDAM,3559.9
NOVOROSSIYSK,ROUEN,3355.4
NOVOROSSIYSK,SALALAH,3182.06
NOVOROSSIYSK,SALAVERRY,7571.48
NOVOROSSIYSK,SALEEF,2464.32
NOVOROSSIYSK,SANTOS,6980.4
NOVOROSSIYSK,SELAATA,1305
NOVOROSSIYSK,SFAX,1561.04
NOVOROSSIYSK,SKIKDA,1706.46
NOVOROSSIYSK,SURABAYA,6744.41
NOVOROSSIYSK,TAMPA,6792.24
NOVOROSSIYSK,TARANTO,1228.92
NOVOROSSIYSK,TARRAGONA,1889.28
NOVOROSSIYSK,TEKIRDAG,554.4
NOVOROSSIYSK,TOROS,1332.12
NOVOROSSIYSK,TRABZON,237.6
NOVOROSSIYSK,TRIESTE,1627
NOVOROSSIYSK,TRIPOLI (LIBYA),1421.07
NOVOROSSIYSK,TUNIS,1550.4
NOVOROSSIYSK,TUTICORIN,4874.48
NOVOROSSIYSK,ULSAN,9257.85
NOVOROSSIYSK,UMM QASR,4518.78
NOVOROSSIYSK,VERACRUZ,6979.5
NOVOROSSIYSK,VITORIA,6387.03
NOVOROSSIYSK,WILMINGTON (USA-N CAROLINA),5795
NOVOROSSIYSK,WILMINGTON NC,6026.8
NOVOROSSIYSK,YANBU,1906.32
NUEVA PALMIRA,AARHUS,7147.17
NUEVA PALMIRA,ALEXANDRIA (EGYPT),7278.72
NUEVA PALMIRA,ALGIERS,5581.38
NUEVA PALMIRA,ALIAGA,7178.07
NUEVA PALMIRA,AMSTERDAM,6312.18
NUEVA PALMIRA,ANNABA,6164.55
NUEVA PALMIRA,AQABA,7804.02
NUEVA PALMIRA,ARACAJU,1937.05
NUEVA PALMIRA,ARICA,3792.36
NUEVA PALMIRA,BANDIRMA,7460.25
NUEVA PALMIRA,BARCELONA,5977.2
NUEVA PALMIRA,BATUMI,7804.27
NUEVA PALMIRA,BAYUQUAN,10997.2
NUEVA PALMIRA,BEJAIA,5736.92
NUEVA PALMIRA,BORDEAUX,5926.06
NUEVA PALMIRA,BRAKE,6627
NUEVA PALMIRA,BUENAVENTURA,5038.18
NUEVA PALMIRA,CAI MEP,10081.76
NUEVA PALMIRA,CAI MEP INTERNATIONAL TERMINAL,10081.76
NUEVA PALMIRA,CALDERA (COSTA RICA),5382.63
NUEVA PALMIRA,CAOFEIDIAN,11568
NUEVA PALMIRA,CHANGZHOU,10804.8
NUEVA PALMIRA,CHITTAGONG,9200
NUEVA PALMIRA,CHIWAN,9918.95
NUEVA PALMIRA,CONSTANTZA,7481.7
NUEVA PALMIRA,DAFENG,11016.18
NUEVA PALMIRA,DALIAN,11897.6
NUEVA PALMIRA,DAMMAM,8358.72
NUEVA PALMIRA,DANGJIN,10975.55
NUEVA PALMIRA,DJEN-DJEN,5997.6
NUEVA PALMIRA,DONGJIAKOU,10803.4
NUEVA PALMIRA,DUNG QUAT,9528.5
NUEVA PALMIRA,EL DEKHEILA,7349.05
NUEVA PALMIRA,ERDEMIR,7115.78
NUEVA PALMIRA,EREGLI,7261
NUEVA PALMIRA,EREN PORT,7573.28
NUEVA PALMIRA,FANGCHENG,10392
NUEVA PALMIRA,FORTALEZA,2730
NUEVA PALMIRA,FREDERICIA,7319.55
NUEVA PALMIRA,GHENT,6455.92
NUEVA PALMIRA,GUAYAQUIL,4961.25
NUEVA PALMIRA,HAIFA,7417.44
NUEVA PALMIRA,HAMBURG,6803.4
NUEVA PALMIRA,HUACHIPATO,2628
NUEVA PALMIRA,IJMUIDEN,6620.84
NUEVA PALMIRA,IMBITUBA,759
NUEVA PALMIRA,IMMINGHAM,6563.99
NUEVA PALMIRA,ISDEMIR,7145.02
NUEVA PALMIRA,ISKENDERUN,7584.92
NUEVA PALMIRA,JIANGYIN,11243
NUEVA PALMIRA,JINGTANG,12013.04
NUEVA PALMIRA,JINZHOU,11009.55
NUEVA PALMIRA,KALININGRAD,7356
NUEVA PALMIRA,KANDLA,8046.72
NUEVA PALMIRA,KOHSICHANG TPP,10324.08
NUEVA PALMIRA,LANSHAN,10913.28
NUEVA PALMIRA,LIANYUNGANG,10917.12
NUEVA PALMIRA,LIVERPOOL (UNITED KINGDOM),6209.28
NUEVA PALMIRA,MACEIO,2028.48
NUEVA PALMIRA,MONTOIR,5874.12
NUEVA PALMIRA,NANTONG,10872.73
NUEVA PALMIRA,NATAL,2445.22
NUEVA PALMIRA,NINGBO,10863.3
NUEVA PALMIRA,NINGDE,10511.89
NUEVA PALMIRA,ORAN,5683.44
NUEVA PALMIRA,PANJIN,11956.24
NUEVA PALMIRA,PENCO,2697.9
NUEVA PALMIRA,PHU MY,9795.99
NUEVA PALMIRA,PISCO,4110.73
NUEVA PALMIRA,POHANG,10852.52
NUEVA PALMIRA,PORT TALBOT,6384.56
NUEVA PALMIRA,QINGDAO,11480.67
NUEVA PALMIRA,QINHUANGDAO,11316.06
NUEVA PALMIRA,QINZHOU,10598.82
NUEVA PALMIRA,RIO GRANDE (BRAZIL),466.48
NUEVA PALMIRA,RIZHAO,11150.44
NUEVA PALMIRA,RONNSKAR,7891.13
NUEVA PALMIRA,ROUEN,6019.2
NUEVA PALMIRA,SALAVERRY,4152.96
NUEVA PALMIRA,SAN ANTONIO,2852.24
NUEVA PALMIRA,SAN JUAN,4970.7
NUEVA PALMIRA,SANTO DOMINGO,5159.7
NUEVA PALMIRA,SFAX,6494.34
NUEVA PALMIRA,SHANGHAI,10718.4
NUEVA PALMIRA,SKIKDA,5646.8
NUEVA PALMIRA,SONGXIA,10831.24
NUEVA PALMIRA,TANGSHAN,11551
NUEVA PALMIRA,TARANTO,6508.26
NUEVA PALMIRA,TIANJIN,11379.76
NUEVA PALMIRA,TILBURY,6670.65
NUEVA PALMIRA,ULSAN,11370.17
NUEVA PALMIRA,VENICE,6935.94
NUEVA PALMIRA,XIAMEN,10652
NUEVA PALMIRA,XINGANG,11495.88
NUEVA PALMIRA,XINSHA,10803.67
NUEVA PALMIRA,XIUYU,10825.18
NUEVA PALMIRA,YANGJIANG,10727.45
NUEVA PALMIRA,YANGZHONG,11535.18
NUEVA PALMIRA,YANTAI,11646.36
NUEVA PALMIRA,ZHANGJIAGANG,11684.4
NUEVA PALMIRA,ZHENJIANG,11646.21
NUEVA PALMIRA,ZHOUSHAN,11165.55
NUEVA PALMIRA,ZHUHAI,10735.69
NUMAZU,MASAN,640.66
NUNUKAN,BAOSHAN,1841.1
NUNUKAN,BRINDISI,7532.39
NUNUKAN,CAOFEIDIAN,2455.44
NUNUKAN,CIVITAVECCHIA,7536.87
NUNUKAN,HIROHATA,2197.76
NUNUKAN,HITACHINAKA,2513.68
NUNUKAN,IYOMISHIMA,2181.6
NUNUKAN,JINGTANG,2274.65
NUNUKAN,KARAIKAL,2912
NUNUKAN,KAWASAKI,2236.8
NUNUKAN,KINUURA,2334.15
NUNUKAN,ONAHAMA,2418.57
NUNUKAN,PHU MY,1092.96
NUNUKAN,PORT SAID,6440.77
NUNUKAN,PORTO VESME,7974.72
NUNUKAN,SAGAR,2875.95
NUNUKAN,TARRAGONA,7684.8
NUNUKAN,TOKUYAMA,2081.97
NUNUKAN,YOKOHAMA,2421.12
NYKOBING (FALSTER),ANTWERP,816.08
OCHAKIV,BARCELONA,1818.63
OCHAKIV,DAMIETTA,1168.02
OCHAKIV,EL DEKHEILA,1054.08
OCHAKIV,HAIFA,1222.1
OCHAKIV,LISBON,2580.24
OCHAKIV,NANTONG,8508.24
OCHAKIV,QINGDAO,8978.32
OCHAKIV,ULSAN,8543.64
OCHO RIOS,NEW ORLEANS,1102
OCHO RIOS,SAVANNAH GA,1011.75
ODDA,RUNCORN,880.65
ODENSE,ANTWERP,714.07
ODENSE,ISDEMIR,4101.42
ODENSE,ISKENDERUN,3858.24
ODENSE,KROMAN,3813
ODENSE,NEMRUT BAY,3654.18
ODENSE,SAMSUN,4128.3
ODESSA,ALIAGA,565.25
ODESSA,AMSTERDAM,3550.14
ODESSA,ANTWERP,3517.47
ODESSA,ASHDOD,1166.91
ODESSA,BANDAR IMAM KHOMEINI,4301.76
ODESSA,BARCELONA,1801.8
ODESSA,BEJAIA,1723.05
ODESSA,BRAKE,3848.46
ODESSA,BUSAN,8756.7
ODESSA,DAMIETTA,1094.66
ODESSA,DONGJIAKOU,8953.36
ODESSA,EL DEKHEILA,1091.81
ODESSA,FANGCHENG,7837.44
ODESSA,GABES,1385.72
ODESSA,GEMLIK,386.06
ODESSA,GHENT,3501.63
ODESSA,GRESIK,6552.96
ODESSA,HAIFA,1240.72
ODESSA,HOUSTON,7005.36
ODESSA,HUELVA,2273.51
ODESSA,JEDDAH,1934.4
ODESSA,JUBAIL,4509.44
ODESSA,KOHSICHANG TPP,6967
ODESSA,KUNSAN,8985.6
ODESSA,LISBON,2587.2
ODESSA,LIVERPOOL (UNITED KINGDOM),3466.32
ODESSA,MACHONG,7349.76
ODESSA,MARMARA,347.7
ODESSA,MOMBASA,4682.08
ODESSA,NANSHA,7800.96
ODESSA,NANTONG,8828.4
ODESSA,ORAN,1854.72
ODESSA,ORISTANO,1608.86
ODESSA,PHU MY,7134.75
ODESSA,PSACHNA EVOIAS,695.8
ODESSA,RADES,1333.8
ODESSA,RAVENNA,1430.8
ODESSA,RIO HAINA,5432.1
ODESSA,ROTTERDAM,3517.47
ODESSA,SELAATA,1236.56
ODESSA,SFAX,1329.6
ODESSA,SINGAPORE,6120.18
ODESSA,SKIKDA,1572.57
ODESSA,SURABAYA,6563.52
ODESSA,TARRAGONA,1888.02
ODESSA,TORRE ANNUNZIATA,1264.32
ODESSA,VENICE,1490.94
ODESSA,VERACRUZ,6934
ODESSA,XIAMEN,7590.25
ODESSA,XIUYU,7575.36
ODESSA,ZHANGJIAGANG,8096.64
OFFSHORE CYPRUS,RAVENNA,1203.84
OFFSHORE KAVKAZ,SFAX,1448
OFFSHORE LOME,LAGOS (NIGERIA),123.84
OFFSHORE LOME,LOME,6.86
OITA,ADELAIDE,5316.57
OITA,ANTWERP,10573
OITA,BASSENS,10540
OITA,BRISBANE,3880.8
OITA,DARWIN,3006.15
OITA,GHENT,11428.2
OITA,HAMBANTOTA,3827.52
OITA,HO CHI MINH CITY,2150.72
OITA,KWINANA,4063.68
OITA,MAP TA PHUT,2779.97
OITA,MELBOURNE,5031.66
OITA,MINA ZAYED,6058
OITA,PIOMBINO,8972.84
OITA,PORT KELANG,2807.04
OITA,PORTLAND (USA-MAINE),9922.56
OITA,QUEBEC,10872.73
OITA,RAVENNA,9275.7
OITA,SAN VICENTE,9577
OITA,SURABAYA,2997.75
OITA,THI VAI,1972.98
OITA,TRINCOMALEE,4189.5
OKHA,QINGDAO,4959.36
OKHA,YANTAI,5152.64
OKKYE,BATAAN,1566.51
OKKYE,BUENAVENTURA,8052.66
OKKYE,CALBUCO,10030.68
OKKYE,CAMPANA,10965.22
OKKYE,ILIGAN,1892.8
OKKYE,LILOAN,1648.25
OKKYE,MANILA,1571
OKKYE,PORT HARCOURT,10938.72
OKKYE,TEMA,11100.96
OLVIA,INCHEON,8773
OLYMPIA,XINGANG,5178.83
ONAHAMA,HAMRIYAH,6587.16
ONAHAMA,HOUSTON,9024.84
ONAHAMA,KOHSICHANG TPP,3109.82
ONNE,ANTONINA,3921.75
ONNE,COTONOU,362.25
ONNE,NEW ORLEANS,6049.9
ONNE,NUEVA PALMIRA,4323.29
ONNE,PARANAGUA,3534
ONNE,PORTLAND (USA-OREGON),9439.95
ONNE,RIO GRANDE (BRAZIL),4128.88
ONNE,SAN LORENZO-SAN MARTIN,4851
ONNE,SAN NICOLAS (ARGENTINA),4645.08
ONNE,SANTOS,3627.92
ONNE,SAO FRANCISCO DO SUL,3859.41
ONSAN,BOTANY BAY,4430.96
ONSAN,CALLAO,8541.82
ONSAN,GIZAN,6390.58
ONSAN,KAWASAKI,672.66
ONSAN,LOS ANGELES,5110.7
ONSAN,SUBIC BAY,1420.37
ONSAN,TANJUNG BIN,2409.2
ONSAN,YOKKAICHI,573.3
ONSLOW,CAOJING,3228.39
ONSLOW,CIWANDAN,1162.87
ONSLOW,GO GIA BUOYS,2192.87
ONSLOW,INCHEON,3555.05
ONSLOW,KAOHSIUNG,2815.28
ONSLOW,KEMAMAN,1735.65
ONSLOW,SUNGAI PAKNING,1882.64
ONSLOW,TONDA,3711.76
ONSLOW,VUNG TAU,2223.9
ONSLOW,XIAOCUO TERMINAL,3013.5
ORAN,ABIDJAN,2769.6
ORAN,AZUA,3734.5
ORAN,CONAKRY,2073.6
ORAN,COTONOU,3374.28
ORAN,NOUAKCHOTT,1625.4
ORAN,PROGRESO,4597.56
ORAN,TEMA,3252.08
ORINOCO,FANGCHENG,11238.24
ORO BAY,BRAKE,11910.54
OSAKA,HONG KONG,1360.26
OTWAY TERMINAL,JEBEL ALI,8417.28
OTWAY TERMINAL,TARRAGONA,7247.08
OWENDO,HALDIA,7216.2
OWENDO,JINGJIANG,9465.6
OWENDO,KVINESDAL,4872.78
OWENDO,MIZUSHIMA,10243
OWENDO,NANTONG,9638.3
OWENDO,NEW ORLEANS,5824.45
OWENDO,NOLA,6008.38
OWENDO,POTI,5908.5
OWENDO,QINZHOU,8913.96
OWENDO,RAVENNA,5039.1
OWENDO,ROTTERDAM,4342.45
OWENDO,SAMALAJU PORT,8288.52
OWENDO,SAUDA,4893.14
OWENDO,THESSALONIKI,5421.15
OWENDO,TIANJIN,10487.84
OXELOSUND,BEJAIA,2793.95
OXELOSUND,CASABLANCA,2419
OXELOSUND,GIJON,1705.77
OXELOSUND,ICDAS,4338.6
PADANG,BATAAN,2144.1
PADANG,BLUFF,4456.45
PADANG,BRINDISI,5746
PADANG,HALDIA,1544.7
PADANG,ILIGAN,2034.09
PADANG,KANDLA,2666.67
PADANG,KRISHNAPATNAM,1604.72
PADANG,MANGALORE,1827
PADANG,MAP TA PHUT,1801.28
PADANG,MARSDEN POINT,5342.4
PADANG,RAVENNA,6316.96
PADANG,TAIXING,3086.82
PADANG,TAURANGA,4953.3
PADANG,TIMARU,4657.85
PADANG,YANGZHOU,3282.24
PAITA,IMMINGHAM,6051.15
PAITA,LAVERA,5804.54
PAITA,ROTTERDAM,5698
PAJARITOS,PUERTO BAHIA,1466.08
PALAMOS,AMSTERDAM,2070.3
PALAMOS,ANTWERP,1957.23
PALAMOS,LIVERPOOL (UNITED KINGDOM),1837.44
PALAMOS,MONTOIR,1639.05
PALDISKI-PORT OF TALLINN,ICDAS,4118.4
PALDISKI-PORT OF TALLINN,ISKENDERUN,4471.7
PALDISKI-PORT OF TALLINN,MARTAS,4336
PALDISKI-PORT OF TALLINN,NEMRUT BAY,4082.73
PALDISKI-PORT OF TALLINN,SAN JUAN,4916.4
PALEMBANG,BATAAN,1412.73
PALEMBANG,CHARLESTON,10297.05
PALEMBANG,HAZIRA,2855.27
PALEMBANG,KARAIKAL,1777.04
PALEMBANG,MARMARA,6380.85
PALEMBANG,PHU MY,820.8
PALEMBANG,THESSALONIKI,5737.05
PALM BEACH,LIVERPOOL (UNITED KINGDOM),3827.48
PANAMA CITY,IMMINGHAM,4769.93
PANAMA CITY,LIVERPOOL (UNITED KINGDOM),4171.2
PANAMA CITY,STUDSTRUP,4906.58
PANAMA CITY,TYNE,4474.8
